# Time-averaged data for fix CPR
# TimeStep c_VIR[1] c_VIR[2] c_VIR[3] c_VIR[4] c_VIR[5] c_VIR[6]
16550 -3911.83 -5854.41 -5436.92 -749.569 820.757 501.87
16551 -3072.2 -4970.32 -6209.54 -663.061 576.496 530.298
16552 -2238.57 -3980.41 -6747.9 -594.661 271.69 584.003
16553 -1634.85 -3215.21 -6920.45 -510.227 -64.9632 676.795
16554 -1470.09 -2910.4 -6744.76 -381.821 -387.129 804.783
16555 -1822.98 -3094.58 -6350.09 -208.066 -648.692 949.387
16556 -2584.88 -3580.99 -5871.39 -7.64712 -817.201 1053.49
16557 -3500.23 -4084.42 -5389.39 205.023 -885.909 1021.68
16558 -4293.39 -4389.8 -4961.54 424.742 -890.111 772.882
16559 -4785.71 -4453.54 -4668.3 627.406 -887.463 301.952
16560 -4930.74 -4367.7 -4606.03 747.245 -902.874 -305.144
16561 -4787.4 -4231.75 -4828.04 700.927 -898.669 -916.134
16562 -4490.28 -4065.43 -5293.53 449.852 -808.347 -1424.5
16563 -4229.98 -3836.57 -5873.83 48.0345 -598.136 -1795.7
16564 -4206.72 -3538.5 -6408.46 -369.87 -294.343 -2052.81
16565 -4546.35 -3214.46 -6759.99 -654.588 36.3814 -2222.2
16566 -5228.39 -2922.42 -6841.7 -713.377 322.984 -2297.91
16567 -6086.98 -2709.3 -6635.13 -536.153 511.796 -2257.78
16568 -6882.66 -2629.46 -6213.03 -176.023 576.021 -2105.51
16569 -7413.4 -2758.35 -5752.08 278.558 529.02 -1887.32
16570 -7603.18 -3146.95 -5499.75 717.896 441.866 -1666.79
16571 -7513.29 -3744.53 -5664.37 1026.62 432.353 -1485.88
16572 -7280.79 -4374.76 -6274.84 1122.14 604.297 -1349.12
16573 -7039.84 -4808.49 -7116.44 1003.4 971.443 -1236.31
16574 -6853.11 -4891.45 -7808.07 764.481 1435.27 -1116.99
16575 -6697.39 -4639.49 -7989.82 549.907 1834.73 -948.599
16576 -6528.94 -4236 -7506.08 472.8 2027.23 -676.113
16577 -6324.68 -3924.11 -6459.69 555.326 1969.82 -260.247
16578 -6090.47 -3865.15 -5133.81 735.339 1740.77 273.245
16579 -5876.18 -4067.59 -3863.67 919.3 1474.84 804.061
16580 -5776.05 -4429.76 -2933.45 1027.9 1273.24 1154.34
16581 -5871.89 -4828.13 -2511.84 1010.32 1166.83 1186.99
16582 -6142.47 -5157.36 -2620.75 842.353 1146.74 893.967
16583 -6423.19 -5307.05 -3130.82 535.993 1209.91 405.814
16584 -6475.44 -5153.31 -3790.53 158.685 1357.59 -81.2469
16585 -6133.35 -4624.96 -4314.19 -168.574 1558.5 -403.72
16586 -5423.88 -3796.8 -4511.23 -320.06 1737.74 -492.634
16587 -4564.67 -2900.48 -4360.4 -246.156 1808.13 -373.207
16588 -3845.89 -2217.82 -3980.89 -20.3545 1717.42 -129.051
16589 -3484.55 -1941.76 -3548.58 209.303 1478.22 131.655
16590 -3534.7 -2109.99 -3228.45 331.745 1164.06 301.592
16591 -3883.33 -2631.98 -3145.91 347.345 878.415 298.493
16592 -4315.35 -3348.25 -3375.92 341.845 708.32 88.6587
16593 -4606.1 -4064.65 -3924.74 399.52 679.666 -300.947
16594 -4602.64 -4581.38 -4714.24 540.389 740.732 -790.674
16595 -4270.99 -4751.68 -5587.42 720.881 794.822 -1274.65
16596 -3700.15 -4555.99 -6342.55 876.07 754.42 -1649.25
16597 -3073.58 -4139.79 -6790.8 956.152 574.398 -1833.45
16598 -2600.94 -3761.99 -6814.75 934.804 263.429 -1786.69
16599 -2425.19 -3653.93 -6404.27 799.318 -113.632 -1531.78
16600 -2568.79 -3866.76 -5662.22 549.419 -451.978 -1167.32
16601 -2952.64 -4229.92 -4781.49 215.737 -651.212 -845.317
16602 -3454.39 -4476.27 -4009.65 -126.097 -672.022 -713.37
16603 -3952.77 -4428.7 -3590.08 -383.586 -555.781 -843.847
16604 -4349 -4093.56 -3670.45 -511.675 -384.825 -1190.46
16605 -4581.58 -3606.36 -4214.56 -558.359 -224.304 -1609.45
16606 -4644.83 -3108.72 -4984.46 -632.625 -95.1032 -1936.5
16607 -4590.78 -2669.8 -5629.04 -810.908 8.98358 -2062.74
16608 -4501.49 -2282.7 -5840.15 -1071.27 89.3914 -1960.37
16609 -4428.9 -1896.21 -5480.42 -1316.34 135.343 -1661.63
16610 -4342.18 -1444.26 -4625.87 -1454.41 142.081 -1223.46
16611 -4135.97 -886.543 -3524.2 -1453.16 119.901 -706.01
16612 -3704.61 -264.131 -2505.02 -1328.34 83.971 -172.292
16613 -3039.58 273.073 -1880.9 -1111.83 41.4098 304.317
16614 -2282.06 518.048 -1849.9 -843.909 -4.68728 650.831
16615 -1679.72 326.001 -2415.52 -576.919 -42.9158 820.795
16616 -1464.88 -280.132 -3370.82 -356.497 -49.2876 810.799
16617 -1723.56 -1102.24 -4367.33 -188.299 -1.79385 653.91
16618 -2333.78 -1868.12 -5040.07 -23.8699 96.0657 403.274
16619 -3010.63 -2366.57 -5137.25 211.45 207.311 126.201
16620 -3436.47 -2538.02 -4606.51 556.318 282.121 -93.3072
16621 -3402.37 -2475.38 -3603.62 955.425 291.656 -170.404
16622 -2903.59 -2347.21 -2429.05 1258.64 247.015 -59.584
16623 -2160.46 -2308.19 -1429.43 1301.32 186.608 205.373
16624 -1544.44 -2454.3 -913.426 1017.97 140.056 501.087
16625 -1408.79 -2817.14 -1092.13 498.133 101.452 653.278
16626 -1893.64 -3362.14 -2018.8 -70.5447 49.7988 516.549
16627 -2838.94 -3974.56 -3532.55 -523.753 -12.4127 50.5324
16628 -3873.9 -4465.47 -5270.43 -797.782 -63.0088 -646.673
16629 -4614.15 -4639.97 -6778.58 -912.977 -94.8021 -1361.85
16630 -4838.95 -4399.12 -7670.64 -915.035 -132.476 -1844.58
16631 -4567.38 -3802.52 -7750.6 -847.747 -212.23 -1909.13
16632 -4015.29 -3039.89 -7053.04 -763.441 -349.373 -1515.72
16633 -3467.22 -2336.14 -5809.76 -718.405 -527.376 -793.153
16634 -3137.64 -1872.05 -4378.06 -734.501 -712.731 8.10111
16635 -3097.92 -1765.16 -3155.39 -775.671 -870.748 615.201
16636 -3288.64 -2066.43 -2470.99 -769.599 -974.073 843.272
16637 -3587.18 -2723.42 -2465.51 -653.148 -1010.83 662.051
16638 -3886.04 -3549.56 -3023.92 -410.794 -992.277 195.659
16639 -4137.01 -4271.63 -3811.79 -84.4662 -952.204 -337.206
16640 -4346.92 -4658.37 -4408.25 250.341 -938.794 -713.915
16641 -4544.48 -4648.78 -4471.35 526.316 -999.437 -788.085
16642 -4746.12 -4380.36 -3866.5 712.596 -1157.2 -530.497
16643 -4932.68 -4081.84 -2702.18 808.421 -1385.86 -25.1303
16644 -5048.23 -3908.57 -1269.08 814.908 -1605.08 567.704
16645 -5033.03 -3850.89 70.5132 726.523 -1713.11 1068.87
16646 -4875.34 -3781.35 972.887 557.639 -1641.26 1343.21
16647 -4641.14 -3587.68 1169.78 361.143 -1390.47 1343.47
16648 -4442.95 -3276.64 529.923 195.912 -1021.73 1106.16
16649 -4369.32 -2963.99 -862.99 69.8394 -612.307 706.494
16650 -4431.95 -2777.86 -2685.76 -66.4894 -220.398 218.612
16651 -4570.38 -2760.99 -4472.03 -257.123 117.448 -285.671
16652 -4700.03 -2845.73 -5799.98 -478.977 371.376 -720.597
16653 -4751.61 -2909.66 -6442.25 -652.533 518.814 -990.495
16654 -4674.77 -2850.6 -6392.14 -712.559 564.028 -1021
16655 -4426.22 -2617.53 -5799.15 -659.573 552.161 -794.125
16656 -3985.74 -2220.12 -4913.66 -544.055 557.203 -364.832
16657 -3398.8 -1745.8 -4065.74 -414.254 644.104 150.544
16658 -2795.85 -1365.23 -3616.55 -289.552 823.914 608.022
16659 -2354.64 -1273.53 -3836.16 -175.164 1037.33 873.991
16660 -2219.9 -1574.91 -4757.1 -90.3386 1187.77 856.784
16661 -2429.56 -2189.38 -6113.15 -75.5976 1197.89 535.963
16662 -2884.5 -2863.44 -7423.29 -160.986 1040.63 -9.16937
16663 -3383.77 -3297.72 -8181.81 -324.801 729.228 -590.591
16664 -3718.99 -3304.98 -8061.61 -495.114 299.189 -950.145
16665 -3768.98 -2881.68 -7031.65 -599.495 -192.289 -861.096
16666 -3534.49 -2161.07 -5348.13 -620.632 -658.532 -253.47
16667 -3115.13 -1330.27 -3463.7 -609.675 -993.077 725.515
16668 -2663.89 -581.732 -1899.6 -641.054 -1116.36 1761.01
16669 -2344.2 -106.605 -1092.88 -750.168 -1023.03 2498.74
16670 -2276.59 -78.5953 -1248.69 -913.476 -777.126 2683.89
16671 -2478.13 -572.322 -2242.44 -1075.28 -465.832 2252.36
16672 -2852.53 -1447.99 -3634.05 -1173.66 -159.849 1352.38
16673 -3251.03 -2329.1 -4836.61 -1139.35 97.3212 298.486
16674 -3547.66 -2765.28 -5378.58 -899.686 281.784 -537.757
16675 -3673.85 -2503.46 -5101.8 -417.982 382.315 -872.384
16676 -3604.44 -1658.1 -4174.85 258.566 404.418 -625.852
16677 -3341.09 -644.759 -2949.81 990.016 382.352 54.4392
16678 -2927.95 55.125 -1797.41 1598.99 381.785 876.348
16679 -2469.83 111.465 -1006.16 1956.37 473.905 1535.71
16680 -2113.07 -569.842 -744.783 2037.94 689.061 1823.33
16681 -1990.91 -1860.17 -1059.08 1919.96 988.888 1666.19
16682 -2168.69 -3442.49 -1877 1726.25 1285.72 1113.97
16683 -2613.51 -4872.74 -3021.43 1568.58 1491.58 302.527
16684 -3196.23 -5719.78 -4250.75 1515.01 1551.27 -583.769
16685 -3726.99 -5763.08 -5328.44 1591.58 1434.23 -1348
16686 -4024.02 -5114.39 -6085.11 1790.48 1113.25 -1822.08
16687 -3989.08 -4158.76 -6441.81 2055.76 577.877 -1916.99
16688 -3638.58 -3333.75 -6401.57 2267.13 -113.923 -1663.36
16689 -3085.5 -2891.28 -6053.48 2272.91 -808.953 -1210.84
16690 -2496.36 -2804.05 -5594.84 1971.98 -1314.72 -773.851
16691 -2046.3 -2858.17 -5319.98 1378.68 -1506.61 -549.115
16692 -1877.71 -2837.91 -5526.37 605.226 -1405.3 -649.751
16693 -2057.17 -2652.82 -6358.25 -221.382 -1165.78 -1086.9
16694 -2546.14 -2336.84 -7681.65 -1018.88 -988.11 -1779.39
16695 -3214.97 -1966.42 -9094.13 -1732.07 -1014.71 -2560.94
16696 -3895.97 -1599.83 -10084.5 -2286.15 -1274.1 -3198.73
16697 -4435.08 -1275.66 -10251.1 -2590.3 -1685.71 -3451.7
16698 -4710.02 -1016.63 -9452.26 -2598.87 -2103.92 -3167.14
16699 -4642.51 -796.809 -7822.44 -2364.58 -2369.25 -2364.72
16700 -4235.63 -533.061 -5704.51 -2027.06 -2346.18 -1243.99
16701 -3598.29 -163.542 -3557.49 -1742.63 -1958.81 -102.023
16702 -2919.57 235.832 -1851.64 -1606.9 -1229.29 784.712
16703 -2403.06 423.629 -943.228 -1619.72 -296.033 1251.43
16704 -2204.18 118.046 -954.162 -1708.42 620.004 1274.6
16705 -2388.42 -795.255 -1705.26 -1788.8 1301.87 952.868
16706 -2914.78 -2138.42 -2760.63 -1816.88 1630 464.124
16707 -3654.06 -3505.59 -3596.44 -1793.75 1622.8 14.0127
16708 -4424.59 -4464.13 -3815.41 -1732.02 1400.44 -222.354
16709 -5023.48 -4753.96 -3290.94 -1631.3 1109.65 -154.104
16710 -5272.87 -4374.96 -2192.61 -1484.78 867.678 197.612
16711 -5081.16 -3542.49 -908.127 -1291.31 747.814 713.553
16712 -4488.5 -2581.9 91.3848 -1048.72 782.526 1223.57
16713 -3667.91 -1841.84 397.557 -750.865 957.589 1564.1
16714 -2872.3 -1625.66 -202.18 -416.257 1205.86 1622.77
16715 -2340.57 -2093.27 -1624.86 -129.057 1421.62 1355.61
16716 -2206.16 -3150.93 -3479.78 -28.3156 1497.31 785.902
16717 -2458.94 -4431.48 -5200.88 -223.183 1362.36 7.12283
16718 -2975.11 -5433.31 -6286.68 -691.701 1006.86 -811.393
16719 -3578.86 -5766.38 -6512.18 -1257.21 485.151 -1453.21
16720 -4085.34 -5342.19 -5988.43 -1678.14 -99.3807 -1734.97
16721 -4322.96 -4387.57 -5054.68 -1784.31 -623.27 -1586.78
16722 -4175.04 -3301.6 -4106.6 -1562.97 -969.472 -1077.15
16723 -3636.99 -2474.21 -3464.42 -1148.57 -1048.46 -376.071
16724 -2843.92 -2164.19 -3302.5 -741.014 -832.547 303.669
16725 -2037.94 -2449.51 -3624.34 -510.196 -396.733 755.137
16726 -1473.29 -3220.83 -4283.58 -533.672 83.3859 821.361
16727 -1312.68 -4211.88 -5039.95 -780.893 398.743 447.859
16728 -1575.38 -5087.32 -5644.92 -1135.87 403.969 -275.846
16729 -2144.41 -5568.53 -5938.53 -1443.85 86.2874 -1126.79
16730 -2824.58 -5536.33 -5906.97 -1569.78 -439.143 -1826.2
16731 -3425.52 -5066.55 -5658.91 -1456.39 -996.816 -2139.84
16732 -3821.04 -4382.43 -5331.5 -1152.91 -1425.22 -1955.54
16733 -3962.92 -3737.87 -5009.68 -783.446 -1615.63 -1321.27
16734 -3866.07 -3299.21 -4725.82 -472.197 -1523.7 -440.718
16735 -3602.98 -3106.82 -4519.87 -275.338 -1174.33 389.894
16736 -3313.38 -3123.51 -4473.53 -164.674 -663.04 890.03
16737 -3188.04 -3302.55 -4665.22 -74.3924 -136.473 903.983
16738 -3391.58 -3610.3 -5089.06 25.8497 258.11 459.312
16739 -3970.39 -4011.16 -5626.02 98.6202 431.345 -246.172
16740 -4819.32 -4456.23 -6093.75 81.6193 374.347 -913.878
16741 -5726.32 -4897.93 -6330.3 -42.5847 135.874 -1245.44
16742 -6451.04 -5305.68 -6247.93 -219.601 -214.861 -1056.02
16743 -6790.27 -5653.58 -5838.6 -356.192 -602.187 -358.625
16744 -6634.64 -5890.73 -5167.11 -375.472 -930.73 636.062
16745 -6012.69 -5951.61 -4382.48 -255.819 -1080.42 1616.64
16746 -5090.65 -5818.75 -3723.52 -34.2679 -945.712 2305.9
16747 -4120.08 -5577.02 -3467.19 214.728 -505.79 2551.89
16748 -3359.02 -5395.14 -3803.97 400.494 126.142 2349.8
16749 -2996.95 -5447.65 -4712.85 438.767 724.066 1820.23
16750 -3087.02 -5816.7 -5939.55 284.642 1041.16 1163.29
16751 -3518.13 -6422.9 -7100.39 -39.766 929.474 585.809
16752 -4065.72 -7038.86 -7848.95 -457.42 419.164 224.179
16753 -4490.79 -7388.9 -8003.22 -869.322 -296.061 106.689
16754 -4632.39 -7279.85 -7585.41 -1175.45 -949.862 177.848
16755 -4456.61 -6692.04 -6800.97 -1286.9 -1304.07 352.706
16756 -4039.77 -5783.16 -5983.79 -1146.88 -1216.95 544.349
16757 -3513.75 -4818.07 -5499.18 -762.135 -687.353 653.125
16758 -3019.32 -4075.62 -5607.78 -217.245 118.799 569.093
16759 -2685.96 -3765.28 -6330.21 345.863 896.207 223.373
16760 -2620.66 -3960.93 -7398.97 772.125 1313.02 -355.128
16761 -2880.45 -4563.48 -8356.02 941.023 1165.44 -1033.49
16762 -3441.06 -5329.79 -8753.29 817.558 472.745 -1620.8
16763 -4192.41 -5979.07 -8349.68 482.4 -545.663 -1932.81
16764 -4976.8 -6315.07 -7205.09 105.11 -1586.78 -1855.72
16765 -5649.34 -6294.79 -5632.67 -141.751 -2388.16 -1390.22
16766 -6115.61 -6022.62 -4055.44 -174.352 -2794.32 -651.192
16767 -6328.37 -5693.65 -2860.15 -34.6332 -2765.12 182.728
16768 -6272.29 -5512.36 -2296.88 150.144 -2362.53 928.618
16769 -5970.8 -5611.38 -2420.05 250.774 -1730.71 1429.75
16770 -5512.99 -5996.56 -3060.56 201.694 -1059.63 1573.4
16771 -5053.12 -6544.24 -3877.34 22.0637 -534.566 1327.06
16772 -4751.3 -7049.54 -4510.34 -201.798 -284.943 780.226
16773 -4698.18 -7315.73 -4753.19 -370.11 -345.475 141.089
16774 -4865.74 -7242.43 -4626.99 -432.937 -644.601 -338.441
16775 -5110.06 -6863.21 -4324.83 -418.247 -1034.23 -472.11
16776 -5246.5 -6327.17 -4099.61 -404.544 -1344.84 -210.361
16777 -5142.67 -5821.17 -4163.22 -461.586 -1433.74 363.754
16778 -4768.29 -5469.65 -4606.68 -609.403 -1211.69 1079.96
16779 -4194.59 -5283.67 -5366.97 -809.204 -652.266 1716.51
16780 -3551.56 -5189.62 -6271.53 -980.276 196.134 2043.38
16781 -2985.28 -5103.77 -7124.62 -1049.56 1183.04 1912.2
16782 -2634.9 -4984.93 -7763.84 -1011.78 2057.45 1344.42
16783 -2596.3 -4839.42 -8077.97 -945.604 2546.68 540.465
16784 -2866.44 -4696.46 -8023.58 -960.627 2480.26 -206.98
16785 -3313.63 -4587.24 -7643.94 -1114.72 1872.52 -647.762
16786 -3722.77 -4531.11 -7056.63 -1372.9 917.862 -677.261
16787 -3906.88 -4518.73 -6382.14 -1636.95 -84.5624 -353.137
16788 -3818.58 -4494.8 -5670.37 -1809.73 -826.707 169.965
16789 -3581.69 -4369.32 -4925.02 -1838.8 -1074.33 725.459
16790 -3420.17 -4069.09 -4208.35 -1723.47 -728.43 1178.95
16791 -3533.23 -3609.05 -3686.58 -1502.57 136.204 1427.21
16792 -3981.56 -3117.12 -3541.98 -1231.48 1259.56 1385.07
16793 -4651.88 -2786.78 -3834.78 -968.775 2252.25 1005.64
16794 -5342.18 -2798.5 -4444.14 -780.638 2740.39 334.835
16795 -5866.04 -3220.99 -5112.5 -710.788 2530.91 -465.872
16796 -6107.98 -3948.31 -5543.09 -732.888 1709.61 -1177.09
16797 -6051.09 -4732.29 -5518.25 -749.074 609.292 -1627.11
16798 -5780.14 -5289.72 -5001.46 -644.532 -345.529 -1752.7
16799 -5434.41 -5421.57 -4194.71 -361.737 -822.395 -1580.28
16800 -5130.96 -5105.13 -3496.35 63.3662 -693.146 -1187.84
16801 -4912.95 -4522.93 -3317.71 531.853 -43.5348 -697.057
16802 -4754.28 -4003.8 -3864.98 949.109 887.404 -276.234
16803 -4604.08 -3882.11 -5034.53 1269.68 1791.45 -104.837
16804 -4427.26 -4335.53 -6460.11 1486.22 2378.31 -292.205
16805 -4219.68 -5284.27 -7656.66 1594.12 2464.9 -801.33
16806 -4001.66 -6408.93 -8202.92 1588.67 2041.13 -1437.62
16807 -3800.59 -7281 -7904.07 1498.7 1266.69 -1927.7
16808 -3635.75 -7553.11 -6866.38 1401.79 388.523 -2048.04
16809 -3515.58 -7120.71 -5451.88 1383.22 -368.152 -1725.27
16810 -3447.19 -6166.23 -4134.35 1469.51 -865.917 -1053.64
16811 -3449.36 -5060.37 -3320.26 1607.15 -1056.4 -236.111
16812 -3554.95 -4189.44 -3214.44 1709.06 -944.215 495.938
16813 -3793.07 -3805.52 -3766.34 1724.35 -560.294 940.677
16814 -4162.75 -3954.08 -4696.84 1668.16 28.4894 963.436
16815 -4619.69 -4479.74 -5604.68 1595.95 694.864 533.638
16816 -5091.88 -5098.69 -6139.41 1555.99 1261.41 -249.137
16817 -5505.92 -5514.5 -6161.24 1564.25 1555.41 -1174.36
16818 -5810.58 -5532.12 -5785.55 1601.34 1470.01 -1999.87
16819 -5999.17 -5129.73 -5285.33 1625.05 1002.3 -2546.39
16820 -6118.1 -4463.44 -4932.11 1588.79 264.854 -2743.81
16821 -6243.87 -3799.8 -4891.38 1450.44 -530.467 -2615.95
16822 -6432.92 -3398.77 -5198.7 1176.63 -1116.6 -2253.88
16823 -6680.77 -3399.04 -5773.43 763.515 -1242.73 -1806.46
16824 -6922.23 -3755.73 -6457.12 267.817 -766.607 -1459.56
16825 -7072.03 -4273.35 -7083.76 -194.305 255.967 -1376.91
16826 -7068.83 -4715.89 -7541.63 -503.424 1536.97 -1627.85
16827 -6897.82 -4927.97 -7790.07 -612.654 2633.05 -2141.58
16828 -6585.87 -4888.82 -7838.77 -574.433 3128.71 -2722.85
16829 -6180.2 -4688.21 -7719.01 -490.522 2834.51 -3137.23
16830 -5712.36 -4469.66 -7467.37 -437.31 1883.07 -3214.88
16831 -5178.38 -4372.06 -7121 -437.414 661.393 -2914.04
16832 -4557.01 -4472.11 -6719.84 -480.986 -365.186 -2318.97
16833 -3850.13 -4747.55 -6319 -552.779 -834.046 -1586.7
16834 -3106.74 -5094.65 -6001.38 -627.941 -601.394 -883.631
16835 -2416.41 -5391.31 -5859.07 -653.537 224.19 -352.056
16836 -1883.86 -5560.42 -5931.86 -563.036 1325.53 -102.146
16837 -1602.42 -5603.72 -6145.15 -320.89 2291.04 -192.797
16838 -1621.84 -5589.52 -6319.44 45.3557 2769.32 -591.052
16839 -1910.94 -5595.36 -6270.74 451.814 2596.6 -1153.53
16840 -2349.57 -5640.54 -5920.17 796.501 1836.01 -1673.72
16841 -2783.61 -5650.56 -5315.22 1009.3 725.297 -1964.78
16842 -3121.23 -5491.06 -4580.2 1079.75 -425.662 -1922.12
16843 -3394.43 -5070.02 -3872.8 1037.9 -1339.36 -1551.6
16844 -3729.05 -4422.04 -3354.5 915.622 -1834.07 -957.422
16845 -4248.97 -3717.06 -3158.55 725.873 -1841.67 -307.785
16846 -4989.94 -3193.49 -3348.12 474.906 -1410.98 204.291
16847 -5875.72 -3048.36 -3873.16 191.106 -704.923 410.116
16848 -6754.46 -3342.08 -4562.67 -68.9851 28.0997 224.099
16849 -7463.48 -3959.44 -5175.51 -249.098 530.355 -310.115
16850 -7876.71 -4643.09 -5492.42 -323.97 638.731 -1016.26
16851 -7922.25 -5096.62 -5412.32 -296.497 357.551 -1647.19
16852 -7593.23 -5123.38 -5001.83 -172.41 -148.475 -1997.96
16853 -6968.19 -4725.84 -4461.16 43.8133 -635.6 -2007.02
16854 -6230.74 -4107.88 -4019.93 308.368 -883.596 -1772.24
16855 -5629.28 -3579.43 -3840.6 524.993 -762.873 -1480.47
16856 -5344.51 -3416.57 -3978.48 612.586 -258.343 -1311.41
16857 -5395.77 -3775.24 -4394.1 549.524 543.317 -1363.59
16858 -5627.63 -4638.71 -4972.72 373.183 1474.26 -1646.68
16859 -5773.41 -5801.84 -5536.16 154.271 2315.85 -2115.21
16860 -5590.51 -6942.75 -5890.77 -43.7802 2860.76 -2683.09
16861 -4972.71 -7744.06 -5916.8 -178.509 2982.63 -3232.49
16862 -3983.13 -8001.96 -5639.97 -214.898 2665.11 -3646.92
16863 -2828.32 -7686.24 -5216.7 -118.906 1982.6 -3846.92
16864 -1795.73 -6936.15 -4838.92 120.519 1068.27 -3800.71
16865 -1160.47 -6013.69 -4644.53 460.082 101.922 -3518.57
16866 -1076.4 -5218.66 -4685.34 789.617 -699.323 -3041
16867 -1500.43 -4770.1 -4936.37 958.328 -1130.82 -2428.89
16868 -2202.02 -4703.6 -5316.49 844.703 -1092.93 -1769.49
16869 -2868.46 -4868.14 -5716.62 435.55 -662.344 -1182.85
16870 -3251.72 -5035.41 -6032.06 -147.761 -78.4767 -796.225
16871 -3269.08 -5026.29 -6187.98 -706.595 359.979 -677.544
16872 -3008.98 -4767.64 -6157.76 -1065.47 428.17 -772.493
16873 -2657.5 -4289.05 -5977.57 -1142.97 60.6353 -912.492
16874 -2404 -3687.7 -5741.47 -958.522 -635.703 -894.801
16875 -2379.36 -3079.43 -5553.13 -602.849 -1431.18 -589.466
16876 -2632.69 -2554.09 -5461.43 -204.081 -2057.84 -4.42569
16877 -3122.86 -2155.18 -5432.68 103.15 -2292.58 735.502
16878 -3734.47 -1892.66 -5391.59 220.451 -2020.1 1463.12
16879 -4320.24 -1762.58 -5295.26 138.509 -1272.3 2022.18
16880 -4753.34 -1762.68 -5173.96 -44.2486 -234.961 2284.4
16881 -4980.01 -1900.28 -5094.32 -171.762 801.86 2167.4
16882 -5045.81 -2181.93 -5085.73 -114.613 1549.7 1674.87
16883 -5061.59 -2593.84 -5120.73 167.872 1840.38 926.373
16884 -5121.91 -3082.98 -5156.45 614.82 1680.93 129.431
16885 -5232.98 -3546.99 -5174.28 1098.8 1206.21 -505.337
16886 -5311.1 -3856.36 -5185.89 1492.11 579.476 -852.795
16887 -5255.1 -3915.44 -5224.6 1721.39 -66.9685 -915.081
16888 -5027.96 -3729.53 -5332.79 1778.62 -615.976 -803.226
16889 -4679.8 -3424.64 -5544.48 1698.27 -935.438 -674.199
16890 -4305.26 -3195.92 -5867.5 1529.63 -907.798 -661.771
16891 -3981.23 -3222.79 -6270.95 1326.18 -510.499 -837.872
16892 -3729.68 -3607.73 -6681 1145.38 139.476 -1208.07
16893 -3511.94 -4341.78 -6992.43 1027.63 832.615 -1716.53
16894 -3243.99 -5275.45 -7103.52 963.137 1363.89 -2246.08
16895 -2830.91 -6133.36 -6963.59 896.062 1604.86 -2632.64
16896 -2221.1 -6597.94 -6617.83 778.738 1528.37 -2724.77
16897 -1465.53 -6441.09 -6203.8 621.222 1204.18 -2465.41
16898 -740.19 -5643.19 -5876.96 481.685 777.168 -1931.02
16899 -291.455 -4427.91 -5711.79 411.499 428.715 -1293
16900 -319.078 -3184.97 -5660.93 415.512 323.702 -730.142
16901 -866.342 -2308.4 -5604.74 454.444 552.984 -357.538
16902 -1791.49 -2026.29 -5435.67 465.99 1086.93 -206.774
16903 -2834.23 -2304.55 -5105.34 385.695 1761.65 -239.491
16904 -3733.97 -2871.19 -4618.44 176.723 2325.7 -357.777
16905 -4327.41 -3343.49 -4021.64 -135.682 2545.96 -418.641
16906 -4584.31 -3389.41 -3418.47 -459.293 2314.65 -278.514
16907 -4590.89 -2853.16 -2963.68 -677.949 1681.74 137.625
16908 -4512.58 -1812.98 -2796.62 -711.974 805.709 784.532
16909 -4545.63 -562.966 -2951.49 -552.024 -115.953 1504.15
16910 -4846.7 486.49 -3326.87 -261.888 -885.135 2097
16911 -5456.85 980.588 -3742.05 39.0415 -1328.38 2420.8
16912 -6269.91 787.66 -4039.02 217.088 -1344.53 2453.94
16913 -7078.2 59.2472 -4158.27 191.582 -959.608 2280.6
16914 -7670.26 -870.572 -4151.82 -6.75691 -328.561 2014.43
16915 -7914.81 -1676.7 -4127.31 -241.212 339.363 1726.09
16916 -7785.89 -2212.69 -4166.71 -352.085 873.949 1435.56
16917 -7336.92 -2534.62 -4296.31 -247.351 1186.27 1160.62
16918 -6656.74 -2785.57 -4516.75 74.7892 1264.65 952.262
16919 -5854.99 -3070.45 -4826.35 559.977 1168.86 872.246
16920 -5072.02 -3401.82 -5203.88 1126.58 1027.61 942.239
16921 -4458.23 -3714.28 -5585.72 1673.83 1012.56 1122.54
16922 -4107.94 -3917.94 -5872.45 2104.68 1275.93 1334.42
16923 -4016.29 -3968.81 -5979.68 2368.75 1873.21 1487.18
16924 -4092.01 -3918.8 -5894.14 2486.21 2710.24 1484.14
16925 -4207.56 -3905.13 -5680 2520.45 3547.43 1233
16926 -4260.68 -4080.86 -5438.14 2525.82 4077.17 697.062
16927 -4207.94 -4520.18 -5262.71 2517.52 4060.66 -41.7807
16928 -4051.42 -5146.1 -5213.28 2475.35 3451.36 -779.304
16929 -3807.5 -5727.63 -5303.63 2356.77 2418.23 -1270.25
16930 -3491.31 -5964.99 -5496.95 2113.63 1253.61 -1349.46
16931 -3127.54 -5637.65 -5712.86 1724.48 242.963 -1014.86
16932 -2772.23 -4745.63 -5853.9 1226.08 -423.293 -429.558
16933 -2511.5 -3551.66 -5844.23 701.568 -681.051 152.056
16934 -2426.77 -2476.75 -5664.06 227.006 -585.951 496.006
16935 -2558.87 -1904.41 -5360.31 -162.666 -286.672 487.874
16936 -2897.23 -2022.65 -5029.42 -455.466 25.2132 167.93
16937 -3375.52 -2771.84 -4773.68 -645.327 187.085 -307.063
16938 -3876.06 -3878.38 -4653.15 -748.747 129.304 -729.898
16939 -4259.78 -4940.33 -4664.46 -814.337 -107.398 -906.036
